fs_adc_Hz,adc_interval_s,guard_us,window_us,points_required_per_side,points_available_per_side,minimum_topology_margin_us,sampling_geometry_feasible,modelB_worst_extrapolation_bias_percent,modelB_median_kR,residual_50ns_inside_guard,selected,locked_guard_us,locked_window_us,locked_points_per_side,trigger_mode
3500000,2.85714285714286e-07,0.2,2.5,4,9,4.3,1,1.20518249315844,1.00034700567521,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,2.5,5,9,4.3,1,1.20518249315844,1.00034700567521,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,2.5,6,9,4.3,1,1.20518249315844,1.00034700567521,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,2.5,8,9,4.3,1,1.20518249315844,1.00034700567521,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,3,3,11,3.8,1,1.51975268611433,1.00049766778909,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,3,4,11,3.8,1,1.51975268611433,1.00049766778909,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,3,5,11,3.8,1,1.51975268611433,1.00049766778909,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,3,6,11,3.8,1,1.51975268611433,1.00049766778909,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,3,8,11,3.8,1,1.51975268611433,1.00049766778909,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,4,3,15,2.8,1,2.38632080610236,1.00088458152441,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,4,4,15,2.8,1,2.38632080610236,1.00088458152441,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,4,5,15,2.8,1,2.38632080610236,1.00088458152441,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,4,6,15,2.8,1,2.38632080610236,1.00088458152441,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,4,8,15,2.8,1,2.38632080610236,1.00088458152441,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,5,3,18,1.8,1,3.20293903505179,1.00124980657791,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,5,4,18,1.8,1,3.20293903505179,1.00124980657791,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,5,5,18,1.8,1,3.20293903505179,1.00124980657791,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,5,6,18,1.8,1,3.20293903505179,1.00124980657791,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.2,5,8,18,1.8,1,3.20293903505179,1.00124980657791,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,1.5,3,6,5,1,1.20372751754482,1.00034105503009,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,1.5,4,6,5,1,1.20372751754482,1.00034105503009,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,1.5,5,6,5,1,1.20372751754482,1.00034105503009,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,1.5,6,6,5,1,1.20372751754482,1.00034105503009,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,1.5,8,6,5,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2,3,8,4.5,1,1.51148137313181,1.0004937378354,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2,4,8,4.5,1,1.51148137313181,1.0004937378354,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2,5,8,4.5,1,1.51148137313181,1.0004937378354,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2,6,8,4.5,1,1.51148137313181,1.0004937378354,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2,8,8,4.5,1,1.51148137313181,1.0004937378354,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2.5,3,9,4,1,1.70676895667488,1.00058081132816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2.5,4,9,4,1,1.70676895667488,1.00058081132816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2.5,5,9,4,1,1.70676895667488,1.00058081132816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2.5,6,9,4,1,1.70676895667488,1.00058081132816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,2.5,8,9,4,1,1.70676895667488,1.00058081132816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,3,3,11,3.5,1,2.14497405314737,1.00077633924337,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,3,4,11,3.5,1,2.14497405314737,1.00077633924337,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,3,5,11,3.5,1,2.14497405314737,1.00077633924337,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,3,6,11,3.5,1,2.14497405314737,1.00077633924337,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,3,8,11,3.5,1,2.14497405314737,1.00077633924337,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,4,3,15,2.5,1,3.21185860428181,1.00125309389355,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,4,4,15,2.5,1,3.21185860428181,1.00125309389355,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,4,5,15,2.5,1,3.21185860428181,1.00125309389355,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,4,6,15,2.5,1,3.21185860428181,1.00125309389355,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,4,8,15,2.5,1,3.21185860428181,1.00125309389355,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,5,3,18,1.5,1,4.17853916782011,1.00168580108032,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,5,4,18,1.5,1,4.17853916782011,1.00168580108032,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,5,5,18,1.5,1,4.17853916782011,1.00168580108032,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,5,6,18,1.5,1,4.17853916782011,1.00168580108032,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.5,5,8,18,1.5,1,4.17853916782011,1.00168580108032,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,1.5,3,6,4.7,1,1.64863135223502,1.00055470789626,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,1.5,4,6,4.7,1,1.64863135223502,1.00055470789626,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,1.5,5,6,4.7,1,1.64863135223502,1.00055470789626,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,1.5,6,6,4.7,1,1.64863135223502,1.00055470789626,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,1.5,8,6,4.7,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2,3,8,4.2,1,2.09156468188764,1.00075222534564,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2,4,8,4.2,1,2.09156468188764,1.00075222534564,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2,5,8,4.2,1,2.09156468188764,1.00075222534564,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2,6,8,4.2,1,2.09156468188764,1.00075222534564,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2,8,8,4.2,1,2.09156468188764,1.00075222534564,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2.5,3,9,3.7,1,2.33697813805874,1.00086174156973,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2.5,4,9,3.7,1,2.33697813805874,1.00086174156973,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2.5,5,9,3.7,1,2.33697813805874,1.00086174156973,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2.5,6,9,3.7,1,2.33697813805874,1.00086174156973,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,2.5,8,9,3.7,1,2.33697813805874,1.00086174156973,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,3,3,11,3.2,1,2.87537194338751,1.00110217782748,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,3,4,11,3.2,1,2.87537194338751,1.00110217782748,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,3,5,11,3.2,1,2.87537194338751,1.00110217782748,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,3,6,11,3.2,1,2.87537194338751,1.00110217782748,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,3,8,11,3.2,1,2.87537194338751,1.00110217782748,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,4,3,15,2.2,1,4.14241860186744,1.00166885790113,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,4,4,15,2.2,1,4.14241860186744,1.00166885790113,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,4,5,15,2.2,1,4.14241860186744,1.00166885790113,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,4,6,15,2.2,1,4.14241860186744,1.00166885790113,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,4,8,15,2.2,1,4.14241860186744,1.00166885790113,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,5,3,18,1.2,1,5.31995295100034,1.00093568822301,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,5,4,18,1.2,1,5.31995295100034,1.00093568822301,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,5,5,18,1.2,1,5.31995295100034,1.00093568822301,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,5,6,18,1.2,1,5.31995295100034,1.00093568822301,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,0.8,5,8,18,1.2,1,5.31995295100034,1.00093568822301,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,1.5,3,6,4.5,1,2.02701601370558,1.00072331004554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,1.5,4,6,4.5,1,2.02701601370558,1.00072331004554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,1.5,5,6,4.5,1,2.02701601370558,1.00072331004554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,1.5,6,6,4.5,1,2.02701601370558,1.00072331004554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,1.5,8,6,4.5,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2,3,8,4,1,2.53674229523798,1.00095074094479,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2,4,8,4,1,2.53674229523798,1.00095074094479,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2,5,8,4,1,2.53674229523798,1.00095074094479,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2,6,8,4,1,2.53674229523798,1.00095074094479,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2,8,8,4,1,2.53674229523798,1.00095074094479,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2.5,3,9,3.5,1,2.81555188017264,1.00107523079949,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2.5,4,9,3.5,1,2.81555188017264,1.00107523079949,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2.5,5,9,3.5,1,2.81555188017264,1.00107523079949,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2.5,6,9,3.5,1,2.81555188017264,1.00107523079949,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,2.5,8,9,3.5,1,2.81555188017264,1.00107523079949,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,3,3,11,3,1,3.42069556726305,1.00134562948987,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,3,4,11,3,1,3.42069556726305,1.00134562948987,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,3,5,11,3,1,3.42069556726305,1.00134562948987,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,3,6,11,3,1,3.42069556726305,1.00134562948987,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,3,8,11,3,1,3.42069556726305,1.00134562948987,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,4,3,15,2,1,4.84858671262777,1.00197230660218,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,4,4,15,2,1,4.84858671262777,1.00197230660218,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,4,5,15,2,1,4.84858671262777,1.00197230660218,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,4,6,15,2,1,4.84858671262777,1.00197230660218,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,4,8,15,2,1,4.84858671262777,1.00197230660218,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,5,3,18,1,1,6.15793508087224,0.998830278412251,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,5,4,18,1,1,6.15793508087224,0.998830278412251,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,5,5,18,1,1,6.15793508087224,0.998830278412251,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,5,6,18,1,1,6.15793508087224,0.998830278412251,1,0,0.2,1.5,6,designed_PWM_SOC_burst
3500000,2.85714285714286e-07,1,5,8,18,1,1,6.15793508087224,0.998830278412251,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,1.5,3,7,5.3,1,1.16109405153211,1.00018877589203,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,1.5,4,7,5.3,1,1.16109405153211,1.00018877589203,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,1.5,5,7,5.3,1,1.16109405153211,1.00018877589203,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,1.5,6,7,5.3,1,1.16109405153211,1.00018877589203,1,1,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,1.5,8,7,5.3,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2,3,9,4.8,1,1.17169842987152,1.00028555000524,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2,4,9,4.8,1,1.17169842987152,1.00028555000524,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2,5,9,4.8,1,1.17169842987152,1.00028555000524,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2,6,9,4.8,1,1.17169842987152,1.00028555000524,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2,8,9,4.8,1,1.17169842987152,1.00028555000524,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2.5,3,11,4.3,1,1.31000453891011,1.00040412797406,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2.5,4,11,4.3,1,1.31000453891011,1.00040412797406,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2.5,5,11,4.3,1,1.31000453891011,1.00040412797406,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2.5,6,11,4.3,1,1.31000453891011,1.00040412797406,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,2.5,8,11,4.3,1,1.31000453891011,1.00040412797406,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,3,3,13,3.8,1,1.62484117630935,1.00054453049403,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,3,4,13,3.8,1,1.62484117630935,1.00054453049403,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,3,5,13,3.8,1,1.62484117630935,1.00054453049403,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,3,6,13,3.8,1,1.62484117630935,1.00054453049403,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,3,8,13,3.8,1,1.62484117630935,1.00054453049403,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,4,3,17,2.8,1,2.40050577101837,1.00089089144332,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,4,4,17,2.8,1,2.40050577101837,1.00089089144332,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,4,5,17,2.8,1,2.40050577101837,1.00089089144332,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,4,6,17,2.8,1,2.40050577101837,1.00089089144332,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,4,8,17,2.8,1,2.40050577101837,1.00089089144332,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,5,3,21,1.8,1,3.37057132728121,1.00132479630925,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,5,4,21,1.8,1,3.37057132728121,1.00132479630925,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,5,5,21,1.8,1,3.37057132728121,1.00132479630925,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,5,6,21,1.8,1,3.37057132728121,1.00132479630925,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.2,5,8,21,1.8,1,3.37057132728121,1.00132479630925,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,1.5,3,7,5,1,1.21348603695908,1.00036095114584,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,1.5,4,7,5,1,1.21348603695908,1.00036095114584,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,1.5,5,7,5,1,1.21348603695908,1.00036095114584,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,1.5,6,7,5,1,1.21348603695908,1.00036095114584,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,1.5,8,7,5,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2,3,9,4.5,1,1.51867356081962,1.00049693505816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2,4,9,4.5,1,1.51867356081962,1.00049693505816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2,5,9,4.5,1,1.51867356081962,1.00049693505816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2,6,9,4.5,1,1.51867356081962,1.00049693505816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2,8,9,4.5,1,1.51867356081962,1.00049693505816,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2.5,3,11,4,1,1.87256047756193,1.00065475190385,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2.5,4,11,4,1,1.87256047756193,1.00065475190385,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2.5,5,11,4,1,1.87256047756193,1.00065475190385,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2.5,6,11,4,1,1.87256047756193,1.00065475190385,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,2.5,8,11,4,1,1.87256047756193,1.00065475190385,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,3,3,13,3.5,1,2.2751094025363,1.00083442225198,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,3,4,13,3.5,1,2.2751094025363,1.00083442225198,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,3,5,13,3.5,1,2.2751094025363,1.00083442225198,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,3,6,13,3.5,1,2.2751094025363,1.00083442225198,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,3,8,13,3.5,1,2.2751094025363,1.00083442225198,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,4,3,17,2.5,1,3.2260413667093,1.00125940520519,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,4,4,17,2.5,1,3.2260413667093,1.00125940520519,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,4,5,17,2.5,1,3.2260413667093,1.00125940520519,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,4,6,17,2.5,1,3.2260413667093,1.00125940520519,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,4,8,17,2.5,1,3.2260413667093,1.00125940520519,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,5,3,21,1.5,1,4.37116089104976,1.0017720463612,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,5,4,21,1.5,1,4.37116089104976,1.0017720463612,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,5,5,21,1.5,1,4.37116089104976,1.0017720463612,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,5,6,21,1.5,1,4.37116089104976,1.0017720463612,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.5,5,8,21,1.5,1,4.37116089104976,1.0017720463612,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,1.5,3,7,4.7,1,1.70581839140544,1.00058019218145,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,1.5,4,7,4.7,1,1.70581839140544,1.00058019218145,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,1.5,5,7,4.7,1,1.70581839140544,1.00058019218145,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,1.5,6,7,4.7,1,1.70581839140544,1.00058019218145,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,1.5,8,7,4.7,0,NaN,NaN,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2,3,9,4.2,1,2.0987555989659,1.0007554233554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2,4,9,4.2,1,2.0987555989659,1.0007554233554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2,5,9,4.2,1,2.0987555989659,1.0007554233554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2,6,9,4.2,1,2.0987555989659,1.0007554233554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2,8,9,4.2,1,2.0987555989659,1.0007554233554,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2.5,3,11,3.7,1,2.54034047155531,1.00095251639496,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2.5,4,11,3.7,1,2.54034047155531,1.00095251639496,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2.5,5,11,3.7,1,2.54034047155531,1.00095251639496,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2.5,6,11,3.7,1,2.54034047155531,1.00095251639496,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,2.5,8,11,3.7,1,2.54034047155531,1.00095251639496,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,3,3,13,3.2,1,3.03053505495535,1.00117149174281,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,3,4,13,3.2,1,3.03053505495535,1.00117149174281,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,3,5,13,3.2,1,3.03053505495535,1.00117149174281,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,3,6,13,3.2,1,3.03053505495535,1.00117149174281,1,0,0.2,1.5,6,designed_PWM_SOC_burst
4000000,2.5e-07,0.8,3,8,13,3.2,1,3.03053505495535,1.00117149174281,1,0,0.2,1.5,6,designed_PWM_SOC_burst
